"Camera","Class","Count","Operation","RAI","TimePeriod"
"B08","Deer - Buck Young Button",0,31,0,"january.2019"
"B10","Deer - Buck Young Button",1,31,0.032258064516129,"january.2019"
"B12","Deer - Buck Young Button",0,31,0,"january.2019"
"B14","Deer - Buck Young Button",3,31,0.0967741935483871,"january.2019"
"C03","Deer - Buck Young Button",1,31,0.032258064516129,"january.2019"
"C05","Deer - Buck Young Button",0,31,0,"january.2019"
"C07","Deer - Buck Young Button",0,31,0,"january.2019"
"C09","Deer - Buck Young Button",0,31,0,"january.2019"
"C11","Deer - Buck Young Button",0,31,0,"january.2019"
"C15","Deer - Buck Young Button",0,31,0,"january.2019"
"C17","Deer - Buck Young Button",0,31,0,"january.2019"
"D04","Deer - Buck Young Button",0,31,0,"january.2019"
"D06","Deer - Buck Young Button",2,31,0.0645161290322581,"january.2019"
"D08","Deer - Buck Young Button",0,31,0,"january.2019"
"D10","Deer - Buck Young Button",0,31,0,"january.2019"
"D12","Deer - Buck Young Button",1,31,0.032258064516129,"january.2019"
"D14","Deer - Buck Young Button",0,31,0,"january.2019"
"D16","Deer - Buck Young Button",1,31,0.032258064516129,"january.2019"
"E05","Deer - Buck Young Button",0,31,0,"january.2019"
"E07","Deer - Buck Young Button",0,31,0,"january.2019"
"E09","Deer - Buck Young Button",0,31,0,"january.2019"
"E11","Deer - Buck Young Button",1,31,0.032258064516129,"january.2019"
"E13","Deer - Buck Young Button",0,31,0,"january.2019"
"E15","Deer - Buck Young Button",1,31,0.032258064516129,"january.2019"
"E17","Deer - Buck Young Button",0,31,0,"january.2019"
"F04","Deer - Buck Young Button",0,31,0,"january.2019"
"F06","Deer - Buck Young Button",2,31,0.0645161290322581,"january.2019"
"F08","Deer - Buck Young Button",1,22,0.0454545454545455,"january.2019"
"F10","Deer - Buck Young Button",0,31,0,"january.2019"
"G09","Deer - Buck Young Button",6,31,0.193548387096774,"january.2019"
"G11","Deer - Buck Young Button",0,31,0,"january.2019"
"A03","Deer - Doe",0,31,0,"january.2019"
"A13","Deer - Doe",3,31,0.0967741935483871,"january.2019"
"B02","Deer - Doe",0,31,0,"january.2019"
"B04","Deer - Doe",38,31,1.2258064516129,"january.2019"
"B06","Deer - Doe",1,31,0.032258064516129,"january.2019"
"B08","Deer - Doe",4,31,0.129032258064516,"january.2019"
"B10","Deer - Doe",6,31,0.193548387096774,"january.2019"
"B12","Deer - Doe",1,31,0.032258064516129,"january.2019"
"B14","Deer - Doe",21,31,0.67741935483871,"january.2019"
"C03","Deer - Doe",1,31,0.032258064516129,"january.2019"
"C05","Deer - Doe",4,31,0.129032258064516,"january.2019"
"C07","Deer - Doe",6,31,0.193548387096774,"january.2019"
"C09","Deer - Doe",11,31,0.354838709677419,"january.2019"
"C11","Deer - Doe",3,31,0.0967741935483871,"january.2019"
"C15","Deer - Doe",2,31,0.0645161290322581,"january.2019"
"C17","Deer - Doe",5,31,0.161290322580645,"january.2019"
"D04","Deer - Doe",1,31,0.032258064516129,"january.2019"
"D06","Deer - Doe",11,31,0.354838709677419,"january.2019"
"D08","Deer - Doe",5,31,0.161290322580645,"january.2019"
"D10","Deer - Doe",8,31,0.258064516129032,"january.2019"
"D12","Deer - Doe",23,31,0.741935483870968,"january.2019"
"D14","Deer - Doe",7,31,0.225806451612903,"january.2019"
"D16","Deer - Doe",8,31,0.258064516129032,"january.2019"
"E05","Deer - Doe",2,31,0.0645161290322581,"january.2019"
"E07","Deer - Doe",4,31,0.129032258064516,"january.2019"
"E09","Deer - Doe",2,31,0.0645161290322581,"january.2019"
"E11","Deer - Doe",19,31,0.612903225806452,"january.2019"
"E13","Deer - Doe",23,31,0.741935483870968,"january.2019"
"E15","Deer - Doe",8,31,0.258064516129032,"january.2019"
"E17","Deer - Doe",0,31,0,"january.2019"
"F04","Deer - Doe",5,31,0.161290322580645,"january.2019"
"F06","Deer - Doe",4,31,0.129032258064516,"january.2019"
"F08","Deer - Doe",8,22,0.363636363636364,"january.2019"
"F10","Deer - Doe",9,31,0.290322580645161,"january.2019"
"G09","Deer - Doe",8,31,0.258064516129032,"january.2019"
"G11","Deer - Doe",6,31,0.193548387096774,"january.2019"
"A03","Deer - Fawn",0,31,0,"january.2019"
"A13","Deer - Fawn",0,31,0,"january.2019"
"B02","Deer - Fawn",0,31,0,"january.2019"
"B04","Deer - Fawn",4,31,0.129032258064516,"january.2019"
"B06","Deer - Fawn",0,31,0,"january.2019"
"B08","Deer - Fawn",0,31,0,"january.2019"
"B10","Deer - Fawn",0,31,0,"january.2019"
"B12","Deer - Fawn",0,31,0,"january.2019"
"B14","Deer - Fawn",2,31,0.0645161290322581,"january.2019"
"C03","Deer - Fawn",0,31,0,"january.2019"
"C05","Deer - Fawn",1,31,0.032258064516129,"january.2019"
"C07","Deer - Fawn",0,31,0,"january.2019"
"C09","Deer - Fawn",0,31,0,"january.2019"
"C11","Deer - Fawn",0,31,0,"january.2019"
"C15","Deer - Fawn",1,31,0.032258064516129,"january.2019"
"C17","Deer - Fawn",0,31,0,"january.2019"
"D04","Deer - Fawn",0,31,0,"january.2019"
"D06","Deer - Fawn",5,31,0.161290322580645,"january.2019"
"D08","Deer - Fawn",0,31,0,"january.2019"
"D10","Deer - Fawn",0,31,0,"january.2019"
"D12","Deer - Fawn",0,31,0,"january.2019"
"D14","Deer - Fawn",3,31,0.0967741935483871,"january.2019"
"D16","Deer - Fawn",0,31,0,"january.2019"
"E05","Deer - Fawn",0,31,0,"january.2019"
"E07","Deer - Fawn",1,31,0.032258064516129,"january.2019"
"E09","Deer - Fawn",2,31,0.0645161290322581,"january.2019"
"E11","Deer - Fawn",0,31,0,"january.2019"
"E13","Deer - Fawn",1,31,0.032258064516129,"january.2019"
"E15","Deer - Fawn",0,31,0,"january.2019"
"E17","Deer - Fawn",0,31,0,"january.2019"
"F04","Deer - Fawn",0,31,0,"january.2019"
"F06","Deer - Fawn",0,31,0,"january.2019"
"F08","Deer - Fawn",0,22,0,"january.2019"
"F10","Deer - Fawn",2,31,0.0645161290322581,"january.2019"
"G09","Deer - Fawn",3,31,0.0967741935483871,"january.2019"
"G11","Deer - Fawn",0,31,0,"january.2019"
"A03","Deer - Other",0,31,0,"january.2019"
"A13","Deer - Other",1,31,0.032258064516129,"january.2019"
"B02","Deer - Other",0,31,0,"january.2019"
"B04","Deer - Other",4,31,0.129032258064516,"january.2019"
"B06","Deer - Other",0,31,0,"january.2019"
"B08","Deer - Other",2,31,0.0645161290322581,"january.2019"
"B10","Deer - Other",4,31,0.129032258064516,"january.2019"
"B12","Deer - Other",0,31,0,"january.2019"
"B14","Deer - Other",2,31,0.0645161290322581,"january.2019"
"C03","Deer - Other",0,31,0,"january.2019"
"C05","Deer - Other",0,31,0,"january.2019"
"C07","Deer - Other",0,31,0,"january.2019"
"C09","Deer - Other",1,31,0.032258064516129,"january.2019"
"C11","Deer - Other",0,31,0,"january.2019"
"C15","Deer - Other",0,31,0,"january.2019"
"C17","Deer - Other",0,31,0,"january.2019"
"D04","Deer - Other",0,31,0,"january.2019"
"D06","Deer - Other",1,31,0.032258064516129,"january.2019"
"D08","Deer - Other",0,31,0,"january.2019"
"D10","Deer - Other",0,31,0,"january.2019"
"D12","Deer - Other",0,31,0,"january.2019"
"D14","Deer - Other",1,31,0.032258064516129,"january.2019"
"D16","Deer - Other",0,31,0,"january.2019"
"E05","Deer - Other",2,31,0.0645161290322581,"january.2019"
"E07","Deer - Other",0,31,0,"january.2019"
"E09","Deer - Other",0,31,0,"january.2019"
"E11","Deer - Other",0,31,0,"january.2019"
"E13","Deer - Other",1,31,0.032258064516129,"january.2019"
"E15","Deer - Other",1,31,0.032258064516129,"january.2019"
"E17","Deer - Other",0,31,0,"january.2019"
"F04","Deer - Other",1,31,0.032258064516129,"january.2019"
"F06","Deer - Other",1,31,0.032258064516129,"january.2019"
"F08","Deer - Other",2,22,0.0909090909090909,"january.2019"
"F10","Deer - Other",0,31,0,"january.2019"
"G09","Deer - Other",3,31,0.0967741935483871,"january.2019"
"G11","Deer - Other",1,31,0.032258064516129,"january.2019"
"A03","Dog",0,31,0,"january.2019"
"A13","Dog",0,31,0,"january.2019"
"B02","Dog",0,31,0,"january.2019"
"B04","Dog",0,31,0,"january.2019"
"B06","Dog",0,31,0,"january.2019"
"B08","Dog",0,31,0,"january.2019"
"B10","Dog",0,31,0,"january.2019"
"B12","Dog",4,31,0.129032258064516,"january.2019"
"B14","Dog",2,31,0.0645161290322581,"january.2019"
"C03","Dog",0,31,0,"january.2019"
"C05","Dog",0,31,0,"january.2019"
"C07","Dog",0,31,0,"january.2019"
"C09","Dog",0,31,0,"january.2019"
"C11","Dog",0,31,0,"january.2019"
"C15","Dog",3,31,0.0967741935483871,"january.2019"
"C17","Dog",0,31,0,"january.2019"
"D04","Dog",0,31,0,"january.2019"
"D06","Dog",0,31,0,"january.2019"
"D08","Dog",0,31,0,"january.2019"
"D10","Dog",0,31,0,"january.2019"
"D12","Dog",0,31,0,"january.2019"
"D14","Dog",0,31,0,"january.2019"
"D16","Dog",0,31,0,"january.2019"
"E05","Dog",0,31,0,"january.2019"
"E07","Dog",0,31,0,"january.2019"
"E09","Dog",0,31,0,"january.2019"
"E11","Dog",0,31,0,"january.2019"
"E13","Dog",0,31,0,"january.2019"
"E15","Dog",0,31,0,"january.2019"
"E17","Dog",1,31,0.032258064516129,"january.2019"
"F04","Dog",0,31,0,"january.2019"
"F06","Dog",0,31,0,"january.2019"
"F08","Dog",0,22,0,"january.2019"
"F10","Dog",0,31,0,"january.2019"
"G09","Dog",0,31,0,"january.2019"
"G11","Dog",0,31,0,"january.2019"
"A03","Fox",0,31,0,"january.2019"
"A13","Fox",1,31,0.032258064516129,"january.2019"
"B02","Fox",0,31,0,"january.2019"
"B04","Fox",0,31,0,"january.2019"
"B06","Fox",0,31,0,"january.2019"
"B08","Fox",0,31,0,"january.2019"
"B10","Fox",0,31,0,"january.2019"
"B12","Fox",0,31,0,"january.2019"
"B14","Fox",1,31,0.032258064516129,"january.2019"
"C03","Fox",3,31,0.0967741935483871,"january.2019"
"C05","Fox",0,31,0,"january.2019"
"C07","Fox",0,31,0,"january.2019"
"C09","Fox",0,31,0,"january.2019"
"C11","Fox",2,31,0.0645161290322581,"january.2019"
"C15","Fox",2,31,0.0645161290322581,"january.2019"
"C17","Fox",0,31,0,"january.2019"
"D04","Fox",0,31,0,"january.2019"
"D06","Fox",0,31,0,"january.2019"
"D08","Fox",0,31,0,"january.2019"
"D10","Fox",2,31,0.0645161290322581,"january.2019"
"D12","Fox",9,31,0.290322580645161,"january.2019"
"D14","Fox",0,31,0,"january.2019"
"D16","Fox",0,31,0,"january.2019"
"E05","Fox",1,31,0.032258064516129,"january.2019"
"E07","Fox",0,31,0,"january.2019"
"E09","Fox",0,31,0,"january.2019"
"E11","Fox",0,31,0,"january.2019"
"E13","Fox",0,31,0,"january.2019"
"E15","Fox",0,31,0,"january.2019"
"E17","Fox",0,31,0,"january.2019"
"F04","Fox",0,31,0,"january.2019"
"F06","Fox",0,31,0,"january.2019"
"F08","Fox",0,22,0,"january.2019"
"F10","Fox",3,31,0.0967741935483871,"january.2019"
"G09","Fox",0,31,0,"january.2019"
"G11","Fox",0,31,0,"january.2019"
"A03","Human",0,31,0,"january.2019"
"A13","Human",0,31,0,"january.2019"
"B02","Human",0,31,0,"january.2019"
"B04","Human",0,31,0,"january.2019"
"B06","Human",0,31,0,"january.2019"
"B08","Human",0,31,0,"january.2019"
"B10","Human",0,31,0,"january.2019"
"B12","Human",0,31,0,"january.2019"
"B14","Human",0,31,0,"january.2019"
"C03","Human",0,31,0,"january.2019"
"C05","Human",2,31,0.0645161290322581,"january.2019"
"C07","Human",1,31,0.032258064516129,"january.2019"
"C09","Human",0,31,0,"january.2019"
"C11","Human",0,31,0,"january.2019"
"C15","Human",0,31,0,"january.2019"
"C17","Human",0,31,0,"january.2019"
"D04","Human",0,31,0,"january.2019"
"D06","Human",0,31,0,"january.2019"
"D08","Human",0,31,0,"january.2019"
"D10","Human",0,31,0,"january.2019"
"D12","Human",0,31,0,"january.2019"
"D14","Human",0,31,0,"january.2019"
"D16","Human",0,31,0,"january.2019"
"E05","Human",0,31,0,"january.2019"
"E07","Human",0,31,0,"january.2019"
"E09","Human",0,31,0,"january.2019"
"E11","Human",0,31,0,"january.2019"
"E13","Human",0,31,0,"january.2019"
"E15","Human",0,31,0,"january.2019"
"E17","Human",0,31,0,"january.2019"
"F04","Human",0,31,0,"january.2019"
"F06","Human",0,31,0,"january.2019"
"F08","Human",0,22,0,"january.2019"
"F10","Human",0,31,0,"january.2019"
"G09","Human",1,31,0.032258064516129,"january.2019"
"G11","Human",1,31,0.032258064516129,"january.2019"
"A03","Jack_Rabbit",1,31,0.032258064516129,"january.2019"
"A13","Jack_Rabbit",0,31,0,"january.2019"
"B02","Jack_Rabbit",0,31,0,"january.2019"
"B04","Jack_Rabbit",0,31,0,"january.2019"
"B06","Jack_Rabbit",2,31,0.0645161290322581,"january.2019"
"B08","Jack_Rabbit",0,31,0,"january.2019"
"B10","Jack_Rabbit",0,31,0,"january.2019"
"B12","Jack_Rabbit",0,31,0,"january.2019"
"B14","Jack_Rabbit",0,31,0,"january.2019"
"C03","Jack_Rabbit",5,31,0.161290322580645,"january.2019"
"C05","Jack_Rabbit",0,31,0,"january.2019"
"C07","Jack_Rabbit",0,31,0,"january.2019"
"C09","Jack_Rabbit",0,31,0,"january.2019"
"C11","Jack_Rabbit",0,31,0,"january.2019"
"C15","Jack_Rabbit",0,31,0,"january.2019"
"C17","Jack_Rabbit",0,31,0,"january.2019"
"D04","Jack_Rabbit",1,31,0.032258064516129,"january.2019"
"D06","Jack_Rabbit",0,31,0,"january.2019"
"D08","Jack_Rabbit",0,31,0,"january.2019"
"D10","Jack_Rabbit",1,31,0.032258064516129,"january.2019"
"D12","Jack_Rabbit",0,31,0,"january.2019"
